link,price,year,mileage,title,fuel_type,gearbox,isPrivateSeller,Version,Color,Transmission,Country,Original_owner,No_accident,Type,Capacity,Power
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-cla-200-shooting-brake-7g-dct-dostepny-od-reki-ID6H0Leg.html,209 526,2024,1 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE,,"Kolor
Czarny","Front","Kraj pochodzenia
Polska",,"Bezwypadkowy
Tak",Kombi,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-cla-200-coupe-7g-dct-dostepny-od-reki-ID6H0LdD.html,221 426,2024,1 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE,,"Kolor
Czarny","Front","Kraj pochodzenia
Polska",,"Bezwypadkowy
Tak",Coupe,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-200-asystent-martwego-pola-dostepny-od-reki-ID6H989T.html,204 603,2024,5 km,Mercedes-Benz CLA 200 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE,"Wersja
200 AMG Line 7G-DCT","Kolor
Czerwony","Front","Kraj pochodzenia
Polska",,"Bezwypadkowy
Tak",Coupe,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-amg-premium-night-kamera-360-system-bezkluczykowy-ID6H3rk7.html,211 219,2024,5 km,Mercedes-Benz CLA 200 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE,"Wersja
200 AMG Line 7G-DCT","Kolor
Biały","Front","Kraj pochodzenia
Polska",,"Bezwypadkowy
Tak",Kombi,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-amg-premium-elektryczne-fotele-kamera-360-ID6H3rg3.html,209 098,2024,5 km,Mercedes-Benz CLA 200 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE,"Wersja
200 AMG Line 7G-DCT","Kolor
Czerwony","Front","Kraj pochodzenia
Polska",,"Bezwypadkowy
Tak",Coupe,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-amg-premium-multibeam-led-kamera-360-ID6H3r4B.html,203 661,2024,5 km,Mercedes-Benz CLA 200 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE,"Wersja
200 AMG Line 7G-DCT","Kolor
Szary","Front","Kraj pochodzenia
Polska",,"Bezwypadkowy
Tak",Coupe,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-cla-200shootingbrake-multibeam-stylizacja-amg-keylessgo-salon-mercedes-ID6GExam.html,169 900,2023,19 500 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE,,"Kolor
Biały","Front","Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Kombi,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-ID6GSibX.html,238 167,2024,1 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE,,"Kolor
Czarny","4matic","Kraj pochodzenia
Polska",,"Bezwypadkowy
Tak",Coupe,1 991 cm3,190 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-cla200-amg-line-od-dealera-z-polskiego-salonu-fv23-gwarancja-ID6H5vNr.html,184 900,2024,20 200 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE,,"Kolor
Szary","Front","Kraj pochodzenia
Polska",,"Bezwypadkowy
Tak",Coupe,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-cla-200-coupe-7g-dct-dostepny-od-reki-ID6HaD6Q.html,193 931,2024,1 km,Mercedes-Benz CLA 200 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE,"Wersja
200 AMG Line 7G-DCT","Kolor
Srebrny","Front","Kraj pochodzenia
Polska",,"Bezwypadkowy
Tak",Coupe,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-cla-200-shooting-brake-7g-dct-dostepny-od-reki-ID6HaD62.html,179 999,2024,1 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE,,"Kolor
Czarny","Front","Kraj pochodzenia
Polska",,"Bezwypadkowy
Tak",Kombi,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-cla-200-coupe-7g-dct-dostepny-od-reki-ID6HaD6C.html,193 931,2024,1 km,Mercedes-Benz CLA 200 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE,"Wersja
200 AMG Line 7G-DCT","Kolor
Niebieski","Front","Kraj pochodzenia
Polska",,"Bezwypadkowy
Tak",Coupe,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-salon-polska-fv23-gwarancja-serwisowa-amg-line-73169-netto-ID6H5v7f.html,89 998,2021,199 997 km,Mercedes-Benz CLA,Diesel,Manualna,FALSE,,"Kolor
Czarny",,,"Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Sedan,1 950 cm3,150 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-cla-220d-amg-panorama-night-premium-plus-salon-pl-fv23-bezwypadek-ID6HaD3o.html,139 900,2020,70 059 km,Mercedes-Benz CLA,Diesel,Automatyczna,FALSE,,"Kolor
Biały","Front","Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Sedan,1 991 cm3,190 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-cla-250-4m-progressive-panorama-burmaster-multibeam-pg-salonpl-fv23-ID6HaD1L.html,214 900,2023,25 600 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE,,"Kolor
Szary","4matic","Kraj pochodzenia
Polska",,"Bezwypadkowy
Tak",Coupe,1 991 cm3,224 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-cla-200-coupe-7g-dct-dostepny-od-reki-ID6HaCSw.html,177 700,2024,1 km,Mercedes-Benz CLA 200 Progressive 7G-DCT,Benzyna,Automatyczna,FALSE,"Wersja
200 Progressive 7G-DCT","Kolor
Czarny","Front","Kraj pochodzenia
Polska",,"Bezwypadkowy
Tak",Coupe,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-mercedes-benz-cla-180-shooting-brake-night-edition-2021r-pakiet-amg-ID6H83z0.html,85 900,2021,218 000 km,Mercedes-Benz CLA,Diesel,Automatyczna,FALSE,,"Kolor
Czerwony","Front","Kraj pochodzenia
Holandia","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Kombi,1 461 cm3,116 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-fv23-multibeam-carplay-ambiente-night-keyless-go-ID6GYggW.html,184 900,2023,20 100 km,Mercedes-Benz CLA 200 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE,"Wersja
200 AMG Line 7G-DCT","Kolor
Szary","Front","Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Coupe,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-180-sobieslaw-zasada-automotive-fv-23-certified-coupe-ID6GXeHs.html,149 900,2023,20 567 km,Mercedes-Benz CLA 180 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE,"Wersja
180 AMG Line 7G-DCT","Kolor
Biały","Front","Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Coupe,1 332 cm3,136 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-fv23-kamera-360-tempomat-led-keyless-go-ID6GEwU7.html,189 900,2023,45 130 km,Mercedes-Benz CLA 200 d AMG Line 8G-DCT,Diesel,Automatyczna,FALSE,"Wersja
200 d AMG Line 8G-DCT","Kolor
Biały","Front","Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Kombi,1 950 cm3,150 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-stylizacja-amg-head-up-kamera-360-fotele-amg-performance-ID6HaBEO.html,293 204,2024,1 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE,,"Kolor
Czerwony","4matic","Kraj pochodzenia
Polska",,"Bezwypadkowy
Tak",Coupe,1 991 cm3,306 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-stylizacja-amg-kamera-cofania-keyless-go-ID6HaBCF.html,184 422,2024,1 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE,,"Kolor
Biały","Front","Kraj pochodzenia
Polska",,"Bezwypadkowy
Tak",Coupe,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-kamera-cofania-keyless-go-stylizacja-amg-ID6HaBC9.html,188 812,2024,1 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE,,"Kolor
Czerwony","Front","Kraj pochodzenia
Polska",,"Bezwypadkowy
Tak",Coupe,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-stylizacja-amg-keyless-go-pakiet-night-ID6HaBBn.html,183 191,2024,1 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE,,"Kolor
Niebieski","Front","Kraj pochodzenia
Polska",,"Bezwypadkowy
Tak",Coupe,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-linia-amg-keyless-go-pakiet-night-apple-carplay-ID6HaBzc.html,187 714,2024,4 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE,,"Kolor
Niebieski","Front","Kraj pochodzenia
Polska",,"Bezwypadkowy
Tak",Coupe,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-stylizacja-amg-keyless-go-kamera-cofania-thermatic-ID6HaBzX.html,186 397,2024,1 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE,,"Kolor
Czarny","Front","Kraj pochodzenia
Polska",,"Bezwypadkowy
Tak",Sedan,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-220d-4-matic-fv23-salon-pl-i-wl-ID6HaBiv.html,149 900,2022,68 064 km,Mercedes-Benz CLA 220 d 4-Matic AMG Line 8G-DCT,Diesel,Automatyczna,FALSE,"Wersja
220 d 4-Matic AMG Line 8G-DCT","Kolor
Biały","4matic","Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Kombi,1 950 cm3,190 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-cla-220-4-matic-amg-premium-plus-ID6H4rz7.html,215 000,2024,12 200 km,Mercedes-Benz CLA 220 4-Matic AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE,"Wersja
220 4-Matic AMG Line 7G-DCT","Kolor
Biały","Napęd
4x4 (stały)","Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Coupe,1 991 cm3,190 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-cla-200-coupe-163km-dostepny-od-reki-ID6H1nSn.html,221 420,2024,1 km,Mercedes-Benz CLA 200 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE,"Wersja
200 AMG Line 7G-DCT","Kolor
Czarny","Front","Kraj pochodzenia
Polska",,"Bezwypadkowy
Tak",Coupe,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-ID6HazK2.html,149 000,2022,45 147 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE,,"Kolor
Szary","Front","Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Kombi,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-ID6HazIq.html,139 900,2022,29 480 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE,,"Kolor
Szary","Front","Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Kombi,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-200-pakiet-amg-ambiente-kamera-cofania-faktura-vat23-ID6Haxny.html,169 900,2024,13 295 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE,,"Kolor
Czarny","Front","Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Coupe,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-200-pakiet-amg-premium-plus-panorama-faktura-vat-23-emil-frey-select-ID6Haxn5.html,189 900,2024,9 000 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE,,"Kolor
Szary","Front","Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Sedan,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-200-salon-polska-serwis-aso-automat-vat-23-skora-navi-ID6H7ITe.html,137 998,2022,24 718 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE,,"Kolor
Biały","Front","Kraj pochodzenia
Polska",,"Bezwypadkowy
Tak",Kombi,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-salon-fv23-gwarancja-serwisowa-81-300-netto-ID6Haw3g.html,99 999,2020,109 578 km,Mercedes-Benz CLA 180 7G-DCT,Benzyna,Automatyczna,FALSE,"Wersja
180 7G-DCT","Kolor
Czarny",,,"Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Sedan,1 332 cm3,136 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-mercedes-benz-autotorino-warszawa-cla-200-coupe-amg-line-premium-plus-ID6H3qxp.html,226 576,2024,1 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE,,"Kolor
Czarny","Front","Kraj pochodzenia
Polska",,"Bezwypadkowy
Tak",Coupe,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-cla-180-amg-line-spectral-night-wyprzedaz-rocznika-2024-mb-motors-ID6GX8wF.html,185 900,2024,10 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE,,"Kolor
Niebieski","Front","Kraj pochodzenia
Polska",,"Bezwypadkowy
Tak",Coupe,1 333 cm3,136 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-cla-200-dostepny-od-reki-ID6H4Ty9.html,197 615,2024,1 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE,,"Kolor
Biały","Front","Kraj pochodzenia
Polska",,"Bezwypadkowy
Tak",Coupe,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-cla-250-224km-4matic-amg-salon-polska-kamera-360-panorama-multibem-led-ID6HaqW6.html,179 900,2020,59 500 km,Mercedes-Benz CLA 250 4-Matic AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE,"Wersja
250 4-Matic AMG Line 7G-DCT","Kolor
Biały","Napęd
4x4 (stały)","Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Sedan,1 991 cm3,224 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-mercedes-cla-200d-amg-line-ID6H6cJM.html,152 000,2022,72 700 km,Mercedes-Benz CLA 200 d AMG Line 8G-DCT,Diesel,Automatyczna,FALSE,"Wersja
200 d AMG Line 8G-DCT","Kolor
Biały","Front",,"Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Coupe,1 950 cm3,150 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-kamera-cofania-keyless-go-stylizacja-amg-ID6H4YD6.html,188 812,2024,1 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE,,"Kolor
Czerwony","Front","Kraj pochodzenia
Polska",,"Bezwypadkowy
Tak",Coupe,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-200-shooting-brake-amg-night-kamera-led-mbux-ID6GZ9TO.html,154 900,2022,45 050 km,Mercedes-Benz CLA 200 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE,"Wersja
200 AMG Line 7G-DCT","Kolor
Szary","Front","Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Kombi,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-cla-amgkamerarecaroalcantarael-klapalineassistaccbezwypadkowy-ID6H67Wc.html,93 700,2020,170 000 km,Mercedes-Benz CLA 180 d Shooting Brake 7G-DCT AMG Line,Diesel,Automatyczna,FALSE,"Wersja
180 d Shooting Brake 7G-DCT AMG Line","Kolor
Szary","Front",,"Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Kombi,1 461 cm3,116 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-cla-250-4-matic-amg-line-7g-dct-ID6H3eyP.html,203 900,2022,26 000 km,Mercedes-Benz CLA 250 4-Matic AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE,"Wersja
250 4-Matic AMG Line 7G-DCT","Kolor
Czarny","Napęd
4x4 (stały)","Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Sedan,1 991 cm3,224 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-mercedes-benz-cla-cesja-leasing-niska-rata-ID6H66je.html,126 690,2022,98 000 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE,,"Kolor
Czarny","Front","Kraj pochodzenia
Polska",,"Bezwypadkowy
Tak",Coupe,1 332 cm3,136 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-shooting-brake-bezwypadkowy-niski-przebieg-krajowy-ID6HaaC9.html,93 000,2020,90 100 km,Mercedes-Benz CLA,Diesel,Manualna,FALSE,,"Kolor
Czarny","Front",,"Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Kombi,1 461 cm3,116 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-mercedes-benz-cla-250-4-matic-amg-ID6H7LQq.html,155 000,2022,57 436 km,Mercedes-Benz CLA 250 4-Matic AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE,"Wersja
250 4-Matic AMG Line 7G-DCT","Kolor
Czarny","Napęd
4x4 (stały)","Kraj pochodzenia
Polska",,"Bezwypadkowy
Tak",Sedan,1 991 cm3,224 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-mercedes-benz-cla-200d-shooting-brake-amg-line-ID6H6MDn.html,149 000,2020,40 500 km,Mercedes-Benz CLA 200 d AMG Line 8G-DCT,Diesel,Automatyczna,FALSE,"Wersja
200 d AMG Line 8G-DCT","Kolor
Biały","Front","Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Kombi,1 950 cm3,150 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-salonpl-top-opcja-webasto-aktywny-tempomat-gwarancja-do-09-2027-fv23-ID6H5Wt9.html,169 900,2022,36 000 km,Mercedes-Benz CLA 250 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE,"Wersja
250 AMG Line 7G-DCT","Kolor
Biały",,"Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Coupe,1 991 cm3,224 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-gwarancja-bezwypadkowy-niski-przebieg-benzyna-automat-ID6H9Ptm.html,129 900,2023,48 700 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE,,"Kolor
Szary","Front","Kraj pochodzenia
Belgia",,"Bezwypadkowy
Tak",Kombi,1 332 cm3,136 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-amg-shooting-brake-4x4-salon-polska-5-lat-gwarancji-bezwypadkowy-ID6H3YU2.html,167 800,2022,43 000 km,Mercedes-Benz CLA 250 4-Matic AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE,"Wersja
250 4-Matic AMG Line 7G-DCT","Kolor
Biały","Napęd
4x4 (stały)","Kraj pochodzenia
Polska",,"Bezwypadkowy
Tak",Kombi,1 991 cm3,224 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-gwarancja-salon-polska-serwisowany-w-aso-bezwypadkowy-f-vat-23-ID6GvnbR.html,107 200,2020,113 000 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE,,"Kolor
Żółty","Front","Kraj pochodzenia
Polska",,"Bezwypadkowy
Tak",Kombi,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-mercedes-cla-200-amg-line-8g-dct-1wl-salon-pl-serwisowany-aso-ID6H9Mim.html,130 000,2022,35 200 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE,,"Kolor
Biały","4matic","Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Sedan,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-mercedes-benz-cla-200-amg-line-8g-dct-salon-pl-f-vat-23-aso-ID6GUPuZ.html,129 900,2022,60 905 km,Mercedes-Benz CLA 200 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE,"Wersja
200 AMG Line 7G-DCT","Kolor
Czarny","Front","Kraj pochodzenia
Polska",,"Bezwypadkowy
Tak",Kombi,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-stan-idealny-pierwszy-wlasciciel-ID6GUAj7.html,147 000,2021,27 000 km,Mercedes-Benz CLA 200 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE,"Wersja
200 AMG Line 7G-DCT","Kolor
Czarny","Front",,"Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Coupe,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-progresive-i-wlasciciel-salon-pl-faktura-vat-23-ID6H7EYj.html,129 900,2022,65 450 km,Mercedes-Benz CLA 180 Progressive 7G-DCT,Benzyna,Automatyczna,FALSE,"Wersja
180 Progressive 7G-DCT","Kolor
Czarny","Front","Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Sedan,1 332 cm3,136 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-mercedes-benz-cla-200-amg-line-7g-dct-ID6GXrq2.html,136 900,2021,63 631 km,Mercedes-Benz CLA 200 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE,"Wersja
200 AMG Line 7G-DCT","Kolor
Biały","Front","Kraj pochodzenia
Polska",,"Bezwypadkowy
Tak",Sedan,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-benzyna-136km-amg-ambient-18-panorama-ID6H7AHJ.html,84 900,2021,188 000 km,Mercedes-Benz CLA 180 Shooting Brake 7G-DCT AMG Line,Benzyna,Automatyczna,FALSE,"Wersja
180 Shooting Brake 7G-DCT AMG Line","Kolor
Szary","Front","Kraj pochodzenia
Holandia","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Kombi,1 332 cm3,136 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-navigacja-kamera-grz-fotele-radar-ID6H9uW2.html,116 900,2021,95 190 km,Mercedes-Benz CLA 180 d Progressive 8G-DCT,Diesel,Automatyczna,FALSE,"Wersja
180 d Progressive 8G-DCT","Kolor
Szary","Front","Kraj pochodzenia
Belgia","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Kombi,1 950 cm3,116 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-mercedes-cla-250-2-0-benzyna-224-km-amg-line-rok-2020-katalogowy-r-ID6H19xT.html,139 000,2020,115 000 km,Mercedes-Benz CLA 250 7G-DCT AMG Line,Benzyna,Automatyczna,FALSE,"Wersja
250 7G-DCT AMG Line","Kolor
Biały","Front","Kraj pochodzenia
Stany Zjednoczone",,"Bezwypadkowy
Tak",Coupe,1 991 cm3,224 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-mercedes-benz-cla-200-amg-ID6H6y4F.html,189 999,2024,4 000 km,Mercedes-Benz CLA 200 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE,"Wersja
200 AMG Line 7G-DCT","Kolor
Czarny","Front","Kraj pochodzenia
Niemcy","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Kombi,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-180-progressive-fv-23-salon-pl-serwis-aso-i-wl-ID6GO3OB.html,127 900,2021,49 000 km,Mercedes-Benz CLA 180 Progressive 7G-DCT,Benzyna,Automatyczna,FALSE,"Wersja
180 Progressive 7G-DCT","Kolor
Szary","Front","Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Sedan,1 332 cm3,136 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-ID6GZPH0.html,218 686,2024,1 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE,,"Kolor
Biały","Front","Kraj pochodzenia
Polska",,"Bezwypadkowy
Tak",Coupe,1 332 cm3,163 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-ID6GZW4u.html,240 957,2024,1 km,Mercedes-Benz CLA,Diesel,Automatyczna,FALSE,,"Kolor
Biały","Front","Kraj pochodzenia
Polska",,"Bezwypadkowy
Tak",Coupe,1 950 cm3,190 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-ID6GZPvm.html,232 955,2024,1 km,Mercedes-Benz CLA,Benzyna,,FALSE,,"Kolor
Biały","4matic","Kraj pochodzenia
Polska",,"Bezwypadkowy
Tak",Coupe,1 991 cm3,190 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-ID6H7aLm.html,109 900,2020,80 000 km,Mercedes-Benz CLA,Diesel,Automatyczna,FALSE,,"Kolor
Czarny","Front","Kraj pochodzenia
Luksemburg","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Kombi,1 950 cm3,150 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-faktura-vat-bezwypadkowy-serwis-aso-pierwszy-wlasciciel-shooting-brake-ID6H9h3I.html,83 000,2021,111 000 km,Mercedes-Benz CLA 180 Progressive 7G-DCT,Benzyna,Automatyczna,FALSE,"Wersja
180 Progressive 7G-DCT","Kolor
Szary","Front","Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Kombi,1 332 cm3,136 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-mercedes-cla-amg-line-ID6H6idr.html,123 000,2020,75 000 km,Mercedes-Benz CLA 180 AMG Line,Benzyna,Manualna,FALSE,"Wersja
180 AMG Line","Kolor
Czarny","Front","Kraj pochodzenia
Niemcy",,"Bezwypadkowy
Tak",Coupe,1 332 cm3,136 KM
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-samochod-zakupiony-w-salonie-mercedesa-w-polsce-pelna-gwarancja-ID6H9fB5.html,165 000,2023,18 000 km,Mercedes-Benz CLA 180 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE,"Wersja
180 AMG Line 7G-DCT","Kolor
Granatowy","Front","Kraj pochodzenia
Polska","Pierwszy właściciel (od nowości)
Tak","Bezwypadkowy
Tak",Auta miejskie,1 332 cm3,136 KM
